 format: day,hour,value location:62_128 Start : 20220101 
 11, 0600, 262.000000 
 11, 0700, 277.000000 
 11, 0800, 253.000000 
 11, 0900, 67.000000 
 11, 1000, 340.000000 
 11, 1100, 64.000000 
 11, 1200, 69.000000 
 11, 1300, 62.000000 
 11, 1400, 71.000000 
 11, 1500, 66.000000 
 11, 1600, 0.000000 
 11, 1700, 62.000000 
 11, 1800, 73.000000 
 11, 1900, 71.000000 
 11, 2000, 70.000000 
 11, 2100, 71.000000 
 11, 2200, 74.000000 
 11, 2300, 0.000000 
 12, 0000, 151.000000 
 12, 0100, 83.000000 
 12, 0200, 119.000000 
 12, 0300, 250.000000 
 12, 0400, 247.000000 
 12, 0500, 22.000000 
 12, 0600, 287.000000 
 12, 0700, 51.000000 
 12, 0800, 46.000000 
 12, 0900, 65.000000 
 12, 1000, 70.000000 
 12, 1100, 64.000000 
 12, 1200, 66.000000 
 12, 1300, 33.000000 
 12, 1400, 71.000000 
 12, 1500, 73.000000 
 12, 1600, 70.000000 
 12, 1700, 62.000000 
 12, 1800, 79.000000 
 12, 1900, 65.000000 
 12, 2000, 73.000000 
 12, 2100, 79.000000 
 12, 2200, 68.000000 
 12, 2300, 70.000000 
 13, 0000, 34.000000 
 13, 0100, 63.000000 
 13, 0200, 123.000000 
 13, 0300, 88.000000 
 13, 0400, 259.000000 
 13, 0500, 331.000000 
 13, 0600, 339.000000 
 13, 0700, 23.000000 
 13, 0800, 106.000000 
 13, 0900, 69.000000 
 13, 1000, 55.000000 
 13, 1100, 75.000000 
 13, 1200, 66.000000 
 13, 1300, 61.000000 
 13, 1400, 60.000000 
 13, 1500, 78.000000 
 13, 1600, 64.000000 
 13, 1700, 72.000000 
 13, 1800, 74.000000 
 13, 1900, 47.000000 
 13, 2000, 74.000000 
 13, 2100, 85.000000 
 13, 2200, 76.000000 
 13, 2300, 80.000000 
 14, 0000, 70.000000 
 14, 0100, 118.000000 
 14, 0200, 246.000000 
 14, 0300, 273.000000 
 14, 0400, 239.000000 
 14, 0500, 257.000000 
 14, 0600, 254.000000 
 14, 0700, 241.000000 
 14, 0800, 247.000000 
 14, 0900, 260.000000 
 14, 1000, 246.000000 
 14, 1100, 246.000000 
 14, 1200, 261.000000 
 14, 1300, 250.000000 
 14, 1400, 263.000000 
 14, 1500, 270.000000 
 14, 1600, 252.000000 
 14, 1700, 276.000000 
 14, 1800, 259.000000 
 14, 1900, 268.000000 
 14, 2000, 249.000000 
 14, 2100, 237.000000 
 14, 2200, 263.000000 
 14, 2300, 256.000000 
 15, 0000, 304.000000 
 15, 0100, 250.000000 
 15, 0200, 265.000000 
 15, 0300, 289.000000 
 15, 0400, 266.000000 
 15, 0500, 281.000000 
 15, 0600, 256.000000 
 15, 0700, 257.000000 
 15, 0800, 285.000000 
 15, 0900, 291.000000 
 15, 1000, 255.000000 
 15, 1100, 278.000000 
 15, 1200, 298.000000 
 15, 1300, 257.000000 
 15, 1400, 277.000000 
 15, 1500, 270.000000 
 15, 1600, 254.000000 
 15, 1700, 275.000000 
 15, 1800, 274.000000 
 15, 1900, 295.000000 
 15, 2000, 300.000000 
 15, 2100, 279.000000 
 15, 2200, 283.000000 
 15, 2300, 264.000000 
 16, 0000, 270.000000 
 16, 0100, 309.000000 
 16, 0200, 317.000000 
 16, 0300, 256.000000 
 16, 0400, 257.000000 
 16, 0500, 254.000000 
 16, 0600, 268.000000 
 16, 0700, 263.000000 
 16, 0800, 259.000000 
 16, 0900, 268.000000 
 16, 1000, 278.000000 
 16, 1100, 293.000000 
 16, 1200, 265.000000 
 16, 1300, 268.000000 
 16, 1400, 266.000000 
 16, 1500, 259.000000 
 16, 1600, 272.000000 
 16, 1700, 280.000000 
 16, 1800, 268.000000 
 16, 1900, 274.000000 
 16, 2000, 283.000000 
 16, 2100, 71.000000 
 16, 2200, 348.000000 
 16, 2300, 331.000000 
 17, 0000, 10.000000 
 17, 0100, 251.000000 
 17, 0200, 176.000000 
 17, 0300, 276.000000 
 17, 0400, 200.000000 
 17, 0500, 222.000000 
 17, 0600, 93.000000 
 17, 0700, 336.000000 
 17, 0800, 116.000000 
 17, 0900, 74.000000 
 17, 1000, 63.000000 
 17, 1100, 74.000000 
 17, 1200, 60.000000 
 17, 1300, 77.000000 
 17, 1400, 77.000000 
 17, 1500, 55.000000 
 17, 1600, 43.000000 
 17, 1700, 55.000000 
 17, 1800, 65.000000 
 17, 1900, 56.000000 
 17, 2000, 64.000000 
 17, 2100, 88.000000 
 17, 2200, 64.000000 
 17, 2300, 70.000000 
 18, 0000, 68.000000 
 18, 0100, 139.000000 
 18, 0200, 98.000000 
 18, 0300, 298.000000 
 18, 0400, 289.000000 
 18, 0500, 71.000000 
 18, 0600, 267.000000 
 18, 0700, 247.000000 
 18, 0800, 260.000000 
 18, 0900, 269.000000 
 18, 1000, 57.000000 
 18, 1100, 88.000000 
 18, 1200, 68.000000 
 18, 1300, 16.000000 
 18, 1400, 0.000000 
 18, 1500, 58.000000 
 18, 1600, 81.000000 
 18, 1700, 66.000000 
 18, 1800, 75.000000 
 18, 1900, 54.000000 
 18, 2000, 61.000000 
 18, 2100, 60.000000 
 18, 2200, 72.000000 
 18, 2300, 48.000000 
 19, 0000, 265.000000 
 19, 0100, 256.000000 
 19, 0200, 272.000000 
 19, 0300, 315.000000 
 19, 0400, 257.000000 
 19, 0500, 260.000000 
 19, 0600, 288.000000 
 19, 0700, 254.000000 
 19, 0800, 264.000000 
 19, 0900, 256.000000 
 19, 1000, 266.000000 
 19, 1100, 265.000000 
 19, 1200, 263.000000 
 19, 1300, 280.000000 
 19, 1400, 291.000000 
 19, 1500, 267.000000 
 19, 1600, 262.000000 
 19, 1700, 279.000000 
 19, 1800, 272.000000 
 19, 1900, 261.000000 
 19, 2000, 295.000000 
 19, 2100, 288.000000 
 19, 2200, 293.000000 
 19, 2300, 295.000000 
 20, 0000, 264.000000 
 20, 0100, 276.000000 
 20, 0200, 273.000000 
 20, 0300, 264.000000 
 20, 0400, 285.000000 
 20, 0500, 275.000000 
 20, 0600, 271.000000 
 20, 0700, 274.000000 
 20, 0800, 284.000000 
 20, 0900, 244.000000 
 20, 1000, 259.000000 
 20, 1100, 285.000000 
 20, 1200, 288.000000 
 20, 1300, 11.000000 
 20, 1400, 333.000000 
 20, 1500, 68.000000 
 20, 1600, 79.000000 
 20, 1700, 63.000000 
 20, 1800, 76.000000 
 20, 1900, 68.000000 
 20, 2000, 53.000000 
 20, 2100, 71.000000 
 20, 2200, 66.000000 
 20, 2300, 59.000000 
 21, 0000, 223.000000 
 21, 0100, 212.000000 
 21, 0200, 221.000000 
 21, 0300, 150.000000 
 21, 0400, 248.000000 
 21, 0500, 265.000000 
 21, 0600, 256.000000 
 21, 0700, 249.000000 
 21, 0800, 257.000000 
 21, 0900, 249.000000 
 21, 1000, 259.000000 
 21, 1100, 283.000000 
 21, 1200, 275.000000 
 21, 1300, 272.000000 
 21, 1400, 271.000000 
 21, 1500, 259.000000 
 21, 1600, 294.000000 
 21, 1700, 292.000000 
 21, 1800, 267.000000 
 21, 1900, 315.000000 
 21, 2000, 295.000000 
 21, 2100, 28.000000 
 21, 2200, 67.000000 
 21, 2300, 18.000000 
 22, 0000, 254.000000 
 22, 0100, 294.000000 
 22, 0200, 246.000000 
 22, 0300, 311.000000 
 22, 0400, 297.000000 
 22, 0500, 289.000000 
 22, 0600, 246.000000 
 22, 0700, 252.000000 
 22, 0800, 313.000000 
 22, 0900, 299.000000 
 22, 1000, 304.000000 
 22, 1100, 314.000000 
 22, 1200, 335.000000 
 22, 1300, 352.000000 
 22, 1400, 43.000000 
 22, 1500, 243.000000 
 22, 1600, 70.000000 
 22, 1700, 68.000000 
 22, 1800, 43.000000 
 22, 1900, 61.000000 
 22, 2000, 70.000000 
 22, 2100, 78.000000 
 22, 2200, 65.000000 
 22, 2300, 261.000000 
 23, 0000, 256.000000 
 23, 0100, 254.000000 
 23, 0200, 254.000000 
 23, 0300, 287.000000 
 23, 0400, 262.000000 
 23, 0500, 290.000000 
 23, 0600, 270.000000 
 23, 0700, 273.000000 
 23, 0800, 249.000000 
 23, 0900, 262.000000 
 23, 1000, 291.000000 
 23, 1100, 298.000000 
 23, 1200, 276.000000 
 23, 1300, 4.000000 
 23, 1400, 65.000000 
 23, 1500, 75.000000 
 23, 1600, 65.000000 
 23, 1700, 47.000000 
 23, 1800, 61.000000 
 23, 1900, 53.000000 
 23, 2000, 66.000000 
 23, 2100, 51.000000 
 23, 2200, 64.000000 
 23, 2300, 79.000000 
 24, 0000, 91.000000 
 24, 0100, 198.000000 
 24, 0200, 308.000000 
 24, 0300, 270.000000 
 24, 0400, 258.000000 
 24, 0500, 244.000000 
 24, 0600, 250.000000 
 24, 0700, 243.000000 
 24, 0800, 256.000000 
 24, 0900, 253.000000 
 24, 1000, 48.000000 
 24, 1100, 69.000000 
 24, 1200, 70.000000 
 24, 1300, 62.000000 
 24, 1400, 58.000000 
 24, 1500, 81.000000 
 24, 1600, 68.000000 
 24, 1700, 77.000000 
 24, 1800, 49.000000 
 24, 1900, 61.000000 
 24, 2000, 89.000000 
 24, 2100, 88.000000 
 24, 2200, 61.000000 
 24, 2300, 68.000000 
 25, 0000, 140.000000 
 25, 0100, 255.000000 
 25, 0200, 253.000000 
 25, 0300, 237.000000 
 25, 0400, 261.000000 
 25, 0500, 240.000000 
 25, 0600, 237.000000 
 25, 0700, 234.000000 
 25, 0800, 245.000000 
 25, 0900, 231.000000 
 25, 1000, 236.000000 
 25, 1100, 237.000000 
 25, 1200, 229.000000 
 25, 1300, 222.000000 
 25, 1400, 243.000000 
 25, 1500, 238.000000 
 25, 1600, 227.000000 
 25, 1700, 211.000000 
 25, 1800, 212.000000 
 25, 1900, 232.000000 
 25, 2000, 227.000000 
 25, 2100, 180.000000 
 25, 2200, 187.000000 
 25, 2300, 135.000000 
 26, 0000, 225.000000 
 26, 0100, 222.000000 
 26, 0200, 236.000000 
 26, 0300, 237.000000 
 26, 0400, 241.000000 
 26, 0500, 229.000000 
 26, 0600, 238.000000 
 26, 0700, 238.000000 
 26, 0800, 235.000000 
 26, 0900, 250.000000 
 26, 1000, 248.000000 
 26, 1100, 282.000000 
 26, 1200, 273.000000 
 26, 1300, 262.000000 
 26, 1400, 266.000000 
 26, 1500, 322.000000 
 26, 1600, 252.000000 
 26, 1700, 251.000000 
 26, 1800, 261.000000 
 26, 1900, 62.000000 
 26, 2000, 68.000000 
 26, 2100, 65.000000 
 26, 2200, 66.000000 
 26, 2300, 76.000000 
 27, 0000, 239.000000 
 27, 0100, 245.000000 
 27, 0200, 244.000000 
 27, 0300, 235.000000 
 27, 0400, 246.000000 
 27, 0500, 244.000000 
 27, 0600, 242.000000 
 27, 0700, 253.000000 
 27, 0800, 259.000000 
 27, 0900, 266.000000 
 27, 1000, 269.000000 
 27, 1100, 235.000000 
 27, 1200, 251.000000 
 27, 1300, 240.000000 
 27, 1400, 239.000000 
 27, 1500, 234.000000 
 27, 1600, 234.000000 
 27, 1700, 263.000000 
 27, 1800, 37.000000 
 27, 1900, 50.000000 
 27, 2000, 66.000000 
 27, 2100, 0.000000 
 27, 2200, 34.000000 
 27, 2300, 68.000000 
 28, 0000, 243.000000 
 28, 0100, 100.000000 
 28, 0200, 353.000000 
 28, 0300, 255.000000 
 28, 0400, 209.000000 
 28, 0500, 254.000000 
 28, 0600, 98.000000 
 28, 0700, 184.000000 
 28, 0800, 53.000000 
 28, 0900, 62.000000 
 28, 1000, 72.000000 
 28, 1100, 69.000000 
 28, 1200, 69.000000 
 28, 1300, 55.000000 
 28, 1400, 50.000000 
 28, 1500, 72.000000 
 28, 1600, 44.000000 
 28, 1700, 44.000000 
 28, 1800, 61.000000 
 28, 1900, 66.000000 
 28, 2000, 56.000000 
 28, 2100, 45.000000 
 28, 2200, 73.000000 
 28, 2300, 39.000000 
 Start : 20220301 
 1, 0000, 50.000000 
 1, 0100, 19.000000 
 1, 0200, 275.000000 
 1, 0300, 262.000000 
 1, 0400, 307.000000 
 1, 0500, 250.000000 
 1, 0600, 271.000000 
 1, 0700, 257.000000 
 1, 0800, 250.000000 
 1, 0900, 46.000000 
 1, 1000, 261.000000 
 1, 1100, 328.000000 
 1, 1200, 261.000000 
 1, 1300, 262.000000 
 1, 1400, 246.000000 
 1, 1500, 85.000000 
 1, 1600, 56.000000 
 1, 1700, 69.000000 
 1, 1800, 79.000000 
 1, 1900, 56.000000 
 1, 2000, 44.000000 
 1, 2100, 73.000000 
 1, 2200, 78.000000 
 1, 2300, 73.000000 
 2, 0000, 84.000000 
 2, 0100, 127.000000 
 2, 0200, 200.000000 
 2, 0300, 283.000000 
 2, 0400, 239.000000 
 2, 0500, 253.000000 
 2, 0600, 247.000000 
 2, 0700, 255.000000 
 2, 0800, 251.000000 
 2, 0900, 246.000000 
 2, 1000, 252.000000 
 2, 1100, 241.000000 
 2, 1200, 232.000000 
 2, 1300, 237.000000 
 2, 1400, 234.000000 
 2, 1500, 234.000000 
 2, 1600, 237.000000 
 2, 1700, 252.000000 
 2, 1800, 255.000000 
 2, 1900, 49.000000 
 2, 2000, 65.000000 
 2, 2100, 67.000000 
 2, 2200, 63.000000 
 2, 2300, 67.000000 
 3, 0000, 350.000000 
 3, 0100, 133.000000 
 3, 0200, 241.000000 
 3, 0300, 238.000000 
 3, 0400, 246.000000 
 3, 0500, 245.000000 
 3, 0600, 251.000000 
 3, 0700, 262.000000 
 3, 0800, 248.000000 
 3, 0900, 242.000000 
 3, 1000, 68.000000 
 3, 1100, 67.000000 
 3, 1200, 65.000000 
 3, 1300, 65.000000 
 3, 1400, 67.000000 
 3, 1500, 71.000000 
 3, 1600, 79.000000 
 3, 1700, 74.000000 
 3, 1800, 83.000000 
 3, 1900, 56.000000 
 3, 2000, 77.000000 
 3, 2100, 74.000000 
 3, 2200, 72.000000 
 3, 2300, 70.000000 
 4, 0000, 102.000000 
 4, 0100, 103.000000 
 4, 0200, 129.000000 
 4, 0300, 225.000000 
 4, 0400, 235.000000 
 4, 0500, 238.000000 
 4, 0600, 236.000000 
 4, 0700, 232.000000 
 4, 0800, 238.000000 
 4, 0900, 238.000000 
 4, 1000, 245.000000 
 4, 1100, 238.000000 
 4, 1200, 235.000000 
 4, 1300, 246.000000 
 4, 1400, 229.000000 
 4, 1500, 252.000000 
 4, 1600, 270.000000 
 4, 1700, 257.000000 
 4, 1800, 277.000000 
 4, 1900, 257.000000 
 4, 2000, 272.000000 
 4, 2100, 276.000000 
 4, 2200, 270.000000 
 4, 2300, 281.000000 
 5, 0000, 305.000000 
 5, 0100, 281.000000 
 5, 0200, 265.000000 
 5, 0300, 280.000000 
 5, 0400, 274.000000 
 5, 0500, 291.000000 
 5, 0600, 254.000000 
 5, 0700, 293.000000 
 5, 0800, 286.000000 
 5, 0900, 278.000000 
 5, 1000, 279.000000 
 5, 1100, 255.000000 
 5, 1200, 277.000000 
 5, 1300, 253.000000 
 5, 1400, 260.000000 
 5, 1500, 266.000000 
 5, 1600, 271.000000 
 5, 1700, 258.000000 
 5, 1800, 255.000000 
 5, 1900, 255.000000 
 5, 2000, 338.000000 
 5, 2100, 45.000000 
 5, 2200, 84.000000 
 5, 2300, 254.000000 
 6, 0000, 266.000000 
 6, 0100, 226.000000 
 6, 0200, 155.000000 
 6, 0300, 274.000000 
 6, 0400, 266.000000 
 6, 0500, 261.000000 
 6, 0600, 255.000000 
 6, 0700, 275.000000 
 6, 0800, 254.000000 
 6, 0900, 257.000000 
 6, 1000, 254.000000 
 6, 1100, 240.000000 
 6, 1200, 68.000000 
 6, 1300, 71.000000 
 6, 1400, 60.000000 
 6, 1500, 72.000000 
 6, 1600, 53.000000 
 6, 1700, 54.000000 
 6, 1800, 61.000000 
 6, 1900, 71.000000 
 6, 2000, 53.000000 
 6, 2100, 69.000000 
 6, 2200, 66.000000 
 6, 2300, 85.000000 
 7, 0000, 32.000000 
 7, 0100, 151.000000 
 7, 0200, 192.000000 
 7, 0300, 233.000000 
 7, 0400, 198.000000 
 7, 0500, 231.000000 
 7, 0600, 255.000000 
 7, 0700, 277.000000 
 7, 0800, 245.000000 
 7, 0900, 247.000000 
 7, 1000, 229.000000 
 7, 1100, 149.000000 
 7, 1200, 70.000000 
 7, 1300, 55.000000 
 7, 1400, 67.000000 
 7, 1500, 79.000000 
 7, 1600, 60.000000 
 7, 1700, 66.000000 
 7, 1800, 64.000000 
 7, 1900, 58.000000 
 7, 2000, 84.000000 
 7, 2100, 51.000000 
 7, 2200, 62.000000 
 7, 2300, 79.000000 
 8, 0000, 52.000000 
 8, 0100, 129.000000 
 8, 0200, 102.000000 
 8, 0300, 165.000000 
 8, 0400, 241.000000 
 8, 0500, 233.000000 
 8, 0600, 262.000000 
 8, 0700, 263.000000 
 8, 0800, 258.000000 
 8, 0900, 248.000000 
 8, 1000, 240.000000 
 8, 1100, 65.000000 
 8, 1200, 82.000000 
 8, 1300, 73.000000 
 8, 1400, 72.000000 
 8, 1500, 77.000000 
 8, 1600, 83.000000 
 8, 1700, 80.000000 
 8, 1800, 63.000000 
 8, 1900, 55.000000 
 8, 2000, 67.000000 
 8, 2100, 66.000000 
 8, 2200, 65.000000 
 8, 2300, 74.000000 
 9, 0000, 163.000000 
 9, 0100, 321.000000 
 9, 0200, 324.000000 
 9, 0300, 222.000000 
 9, 0400, 237.000000 
 9, 0500, 209.000000 
 9, 0600, 239.000000 
 9, 0700, 267.000000 
 9, 0800, 240.000000 
 9, 0900, 235.000000 
 9, 1000, 73.000000 
 9, 1100, 83.000000 
 9, 1200, 70.000000 
 9, 1300, 70.000000 
 9, 1400, 55.000000 
 9, 1500, 35.000000 
 9, 1600, 71.000000 
 9, 1700, 59.000000 
 9, 1800, 67.000000 
 9, 1900, 94.000000 
 9, 2000, 68.000000 
 9, 2100, 64.000000 
 9, 2200, 69.000000 
 9, 2300, 72.000000 
 10, 0000, 104.000000 
 10, 0100, 294.000000 
 10, 0200, 239.000000 
 10, 0300, 251.000000 
 10, 0400, 233.000000 
 10, 0500, 258.000000 
 10, 0600, 250.000000 
 10, 0700, 246.000000 
 10, 0800, 256.000000 
 10, 0900, 255.000000 
 10, 1000, 75.000000 
 10, 1100, 65.000000 
 10, 1200, 66.000000 
 10, 1300, 72.000000 
 10, 1400, 71.000000 
 10, 1500, 52.000000 
 10, 1600, 71.000000 
 10, 1700, 71.000000 
 10, 1800, 62.000000 
 10, 1900, 67.000000 
 10, 2000, 89.000000 
 10, 2100, 61.000000 
 10, 2200, 74.000000 
 10, 2300, 77.000000 
 11, 0000, 71.000000 
 11, 0100, 109.000000 
 11, 0200, 124.000000 
 11, 0300, 264.000000 
 11, 0400, 176.000000 
 11, 0500, 225.000000 
 11, 0600, 262.000000 
 11, 0700, 264.000000 
 11, 0800, 287.000000 
 11, 0900, 286.000000 
 11, 1000, 122.000000 
 11, 1100, 65.000000 
 11, 1200, 63.000000 
 11, 1300, 64.000000 
 11, 1400, 85.000000 
 11, 1500, 70.000000 
 11, 1600, 71.000000 
 11, 1700, 82.000000 
 11, 1800, 85.000000 
 11, 1900, 47.000000 
 11, 2000, 70.000000 
 11, 2100, 85.000000 
 11, 2200, 50.000000 
 11, 2300, 25.000000 
 12, 0000, 31.000000 
 12, 0100, 121.000000 
 12, 0200, 109.000000 
 12, 0300, 273.000000 
 12, 0400, 230.000000 
 12, 0500, 241.000000 
 12, 0600, 236.000000 
 12, 0700, 249.000000 
 12, 0800, 245.000000 
 12, 0900, 238.000000 
 12, 1000, 239.000000 
 12, 1100, 242.000000 
 12, 1200, 232.000000 
 12, 1300, 244.000000 
 12, 1400, 290.000000 
 12, 1500, 179.000000 
 12, 1600, 233.000000 
 12, 1700, 305.000000 
 12, 1800, 176.000000 
 12, 1900, 91.000000 
 12, 2000, 242.000000 
 12, 2100, 256.000000 
 12, 2200, 230.000000 
 12, 2300, 275.000000 
 13, 0000, 142.000000 
 13, 0100, 257.000000 
 13, 0200, 248.000000 
 13, 0300, 262.000000 
 13, 0400, 237.000000 
 13, 0500, 235.000000 
 13, 0600, 236.000000 
 13, 0700, 94.000000 
 13, 0800, 318.000000 
 13, 0900, 72.000000 
 13, 1000, 117.000000 
 13, 1100, 66.000000 
 13, 1200, 65.000000 
 13, 1300, 55.000000 
 13, 1400, 71.000000 
 13, 1500, 64.000000 
 13, 1600, 86.000000 
 13, 1700, 62.000000 
 13, 1800, 65.000000 
 13, 1900, 20.000000 
 13, 2000, 341.000000 
 13, 2100, 72.000000 
 13, 2200, 64.000000 
 13, 2300, 97.000000 
 14, 0000, 67.000000 
 14, 0100, 114.000000 
 14, 0200, 342.000000 
 14, 0300, 243.000000 
 14, 0400, 241.000000 
 14, 0500, 242.000000 
 14, 0600, 238.000000 
 14, 0700, 236.000000 
 14, 0800, 242.000000 
 14, 0900, 241.000000 
 14, 1000, 246.000000 
 14, 1100, 247.000000 
 14, 1200, 237.000000 
 14, 1300, 267.000000 
 14, 1400, 257.000000 
 14, 1500, 236.000000 
 14, 1600, 292.000000 
 14, 1700, 229.000000 
 14, 1800, 220.000000 
 14, 1900, 249.000000 
 14, 2000, 35.000000 
 14, 2100, 71.000000 
 14, 2200, 61.000000 
 14, 2300, 128.000000 
 15, 0000, 68.000000 
 15, 0100, 217.000000 
 15, 0200, 250.000000 
 15, 0300, 292.000000 
 15, 0400, 209.000000 
 15, 0500, 134.000000 
 15, 0600, 124.000000 
 15, 0700, 243.000000 
 15, 0800, 101.000000 
 15, 0900, 63.000000 
 15, 1000, 69.000000 
 15, 1100, 259.000000 
 15, 1200, 67.000000 
 15, 1300, 63.000000 
 15, 1400, 70.000000 
 15, 1500, 66.000000 
 15, 1600, 62.000000 
 15, 1700, 88.000000 
 15, 1800, 94.000000 
 15, 1900, 45.000000 
 15, 2000, 59.000000 
 15, 2100, 72.000000 
 15, 2200, 72.000000 
 15, 2300, 93.000000 
 16, 0000, 103.000000 
 16, 0100, 117.000000 
 16, 0200, 231.000000 
 16, 0300, 244.000000 
 16, 0400, 273.000000 
 16, 0500, 247.000000 
 16, 0600, 8.000000 
 16, 0700, 358.000000 
 16, 0800, 320.000000 
 16, 0900, 285.000000 
 16, 1000, 333.000000 
 16, 1100, 312.000000 
 16, 1200, 287.000000 
 16, 1300, 322.000000 
 16, 1400, 332.000000 
 16, 1500, 79.000000 
 16, 1600, 347.000000 
 16, 1700, 53.000000 
 16, 1800, 66.000000 
 16, 1900, 56.000000 
 16, 2000, 81.000000 
 16, 2100, 58.000000 
 16, 2200, 70.000000 
 16, 2300, 74.000000 
 17, 0000, 58.000000 
 17, 0100, 54.000000 
 17, 0200, 62.000000 
 17, 0300, 88.000000 
 17, 0400, 130.000000 
 17, 0500, 98.000000 
 17, 0600, 86.000000 
 17, 0700, 87.000000 
 17, 0800, 85.000000 
 17, 0900, 78.000000 
 17, 1000, 84.000000 
 17, 1100, 74.000000 
 17, 1200, 84.000000 
 17, 1300, 74.000000 
 17, 1400, 85.000000 
 17, 1500, 88.000000 
 17, 1600, 77.000000 
 17, 1700, 80.000000 
 17, 1800, 80.000000 
 17, 1900, 80.000000 
 17, 2000, 88.000000 
 17, 2100, 78.000000 
 17, 2200, 69.000000 
 17, 2300, 72.000000 
 18, 0000, 77.000000 
 18, 0100, 62.000000 
 18, 0200, 57.000000 
 18, 0300, 107.000000 
 18, 0400, 76.000000 
 18, 0500, 84.000000 
 18, 0600, 89.000000 
 18, 0700, 84.000000 
 18, 0800, 100.000000 
 18, 0900, 79.000000 
 18, 1000, 92.000000 
 18, 1100, 79.000000 
 18, 1200, 76.000000 
 18, 1300, 73.000000 
 18, 1400, 90.000000 
 18, 1500, 74.000000 
 18, 1600, 91.000000 
 18, 1700, 93.000000 
 18, 1800, 106.000000 
 18, 1900, 64.000000 
 18, 2000, 74.000000 
 18, 2100, 78.000000 
 18, 2200, 69.000000 
 18, 2300, 71.000000 
 19, 0000, 59.000000 
 19, 0100, 79.000000 
 19, 0200, 79.000000 
 19, 0300, 97.000000 
 19, 0400, 117.000000 
 19, 0500, 63.000000 
 19, 0600, 74.000000 
 19, 0700, 84.000000 
 19, 0800, 57.000000 
 19, 0900, 66.000000 
 19, 1000, 53.000000 
 19, 1100, 70.000000 
 19, 1200, 73.000000 
 19, 1300, 62.000000 
 19, 1400, 13.000000 
 19, 1500, 58.000000 
 19, 1600, 39.000000 
 19, 1700, 63.000000 
 19, 1800, 76.000000 
 19, 1900, 70.000000 
 19, 2000, 77.000000 
 19, 2100, 68.000000 
 19, 2200, 64.000000 
 19, 2300, 93.000000 
 20, 0000, 224.000000 
 20, 0100, 247.000000 
 20, 0200, 233.000000 
 20, 0300, 261.000000 
 20, 0400, 256.000000 
 20, 0500, 241.000000 
 20, 0600, 265.000000 
 20, 0700, 272.000000 
 20, 0800, 249.000000 
 20, 0900, 252.000000 
 20, 1000, 231.000000 
 20, 1100, 242.000000 
 20, 1200, 231.000000 
 20, 1300, 275.000000 
 20, 1400, 65.000000 
 20, 1500, 66.000000 
 20, 1600, 67.000000 
 20, 1700, 83.000000 
 20, 1800, 69.000000 
 20, 1900, 52.000000 
 20, 2000, 71.000000 
 20, 2100, 67.000000 
 20, 2200, 64.000000 
 20, 2300, 74.000000 
 21, 0000, 96.000000 
 21, 0100, 132.000000 
 21, 0200, 320.000000 
 21, 0300, 288.000000 
 21, 0400, 59.000000 
 21, 0500, 270.000000 
 21, 0600, 263.000000 
 21, 0700, 282.000000 
 21, 0800, 259.000000 
 21, 0900, 281.000000 
 21, 1000, 269.000000 
 21, 1100, 320.000000 
 21, 1200, 67.000000 
 21, 1300, 73.000000 
 21, 1400, 67.000000 
 21, 1500, 61.000000 
 21, 1600, 61.000000 
 21, 1700, -1.000000 
 21, 1800, 71.000000 
 21, 1900, 77.000000 
 21, 2000, 64.000000 
 21, 2100, 78.000000 
 21, 2200, 91.000000 
 21, 2300, 284.000000 
 22, 0000, 78.000000 
 22, 0100, 318.000000 
 22, 0200, 353.000000 
 22, 0300, 134.000000 
 22, 0400, 137.000000 
 22, 0500, 318.000000 
 22, 0600, 262.000000 
 22, 0700, 341.000000 
 22, 0800, 325.000000 
 22, 0900, 263.000000 
 22, 1000, 267.000000 
 22, 1100, 278.000000 
 22, 1200, 68.000000 
 22, 1300, 68.000000 
 22, 1400, 77.000000 
 22, 1500, 72.000000 
 22, 1600, 69.000000 
 22, 1700, 79.000000 
 22, 1800, 56.000000 
 22, 1900, 43.000000 
